Experiment: sswce_patch8_base_eda_boost_ppg_temp
Description: Sensitivity-specificity weighted loss with ACC+EDA baseline and BVP+HR+TEMP add-on.
Started: 2026-07-04T12:14:29
Max sessions: 146
Epochs: 24
Batch size: 64
======================================================================
SEIZURE DETECTION PIPELINE - Full Training Run
======================================================================
Timestamp: 2026-07-04T12:14:39.129122
Base path: C:\I2I
Output directory: C:\I2I\seizure_detection\outputs
GPU available: False

======================================================================
PHASE 1: Data Health Check
======================================================================
======================================================================
DEEP DATA ANALYSIS - Empatica E4 Seizure Detection Dataset
======================================================================

Label policy: patient .txt files are parsed as seizure onsets; offset = onset + 300s and overlapping intervals are merged with gap <= 0s (override with SEIZURE_DURATION_SECONDS and SEIZURE_MERGE_GAP_SECONDS).
Phase 1 duration policy: fast header-only scan using 129600s conservative session span; Phase 2 uses actual selected-session samples.

Loaded Phase 1 metadata cache: C:\I2I\seizure_detection\outputs\cache\phase1_health_bd85af037075ec6cbaad3b79c4c28991e9a66a6b96cf8987cc0bebafcd54e067.json

======================================================================
GLOBAL SUMMARY
======================================================================
  Patients: 5
  Total sessions: 1119
  Valid sessions: 1118
  Estimated recording: 40248.0 hours
  Total raw seizure onset rows: 373
  Total merged seizure episodes: 350

  Sessions with possible seizure overlap: 283

======================================================================
PHASE 2: Data Generator
======================================================================

Smart session selection:
  Total sessions: 1118
  Sessions with actual seizure overlap: 214
  Sessions without actual seizure overlap: 904
  Selected: 146 sessions
Found 146 selected valid sessions
Using 146 sessions (max: 146)
Batch size: 64, Epochs: 24, Window: 160 samples (5.0s), Stride: 160 samples (5.0s)

Patient-held-out splits:
  Train: 121 sessions (91 with seizures)
  Val: 11 sessions (6 with seizures)
  Test: 14 sessions (5 with seizures)

Split audit:
  Train: 121 sessions, 91 seizure sessions, 127 seizure episodes | patients: Mayo_1876:23, Mayo_1904:19, Mayo_1965:79
  Val: 11 sessions, 6 seizure sessions, 7 seizure episodes | patients: Mayo_1869:11
  Test: 14 sessions, 5 seizure sessions, 6 seizure episodes | patients: Mayo_1110:14

Building train split from 121 held-out sessions...

Preparing dataset from 121 sessions...
  Using 7 CPU cores for parallel processing
  Window size: 160, Stride: 160
  [31/121] 1590674273_A01BFB: 28212 windows, 0 seizure | ETA: 6.6 min
  [32/121] 1589007474_A025A1: 17316 windows, 61 seizure | ETA: 6.5 min
  [33/121] 1592299268_A025F0: 14799 windows, 61 seizure | ETA: 6.6 min
  [34/121] 1589789830_A025A1: 17711 windows, 61 seizure | ETA: 6.4 min
  [35/121] 1593881410_A025F0: 10196 windows, 61 seizure | ETA: 6.4 min
  [36/121] 1589880109_A025F0: 17069 windows, 61 seizure | ETA: 6.2 min
  [37/121] 1594886822_A025F0: 16636 windows, 122 seizure | ETA: 6.0 min
  [38/121] 1600990297_A01BFB: 25396 windows, 0 seizure | ETA: 5.8 min
  [39/121] 1584605731_A025F0: 16653 windows, 61 seizure | ETA: 5.9 min
  [40/121] 1586229192_A02535: 17033 windows, 61 seizure | ETA: 5.9 min
  [41/121] 1606805633_A025E5: 17584 windows, 61 seizure | ETA: 5.8 min
  [42/121] 1582780944_A025A1: 17111 windows, 183 seizure | ETA: 5.7 min
  [43/121] 1595663031_A025A1: 17537 windows, 61 seizure | ETA: 5.6 min
  [44/121] 1581391207_A029FA: 16869 windows, 61 seizure | ETA: 5.4 min
  [45/121] 1604412736_A02848: 21690 windows, 0 seizure | ETA: 5.4 min
  [46/121] 1582441279_A025A1: 16958 windows, 122 seizure | ETA: 5.3 min
  [47/121] 1583776231_A025F0: 8000 windows, 61 seizure | ETA: 5.1 min
  [48/121] 1585992602_A025F0: 17250 windows, 61 seizure | ETA: 5.2 min
  [49/121] 1590309745_A025A1: 17264 windows, 183 seizure | ETA: 5.2 min
  [50/121] 1582682579_A02535: 18335 windows, 61 seizure | ETA: 5.1 min
  [51/121] 1595875340_A02848: 24912 windows, 61 seizure | ETA: 4.9 min
  [52/121] 1579484980_A029FA: 17550 windows, 0 seizure | ETA: 4.8 min
  [53/121] 1582349882_A025F0: 17777 windows, 61 seizure | ETA: 4.7 min
  [54/121] 1598423827_A025A1: 16974 windows, 61 seizure | ETA: 4.7 min
  [55/121] 1579181856_A02848: 30568 windows, 0 seizure | ETA: 4.6 min
  [56/121] 1595236110_A025F0: 14912 windows, 183 seizure | ETA: 4.5 min
  [57/121] 1591771304_A025F0: 19209 windows, 122 seizure | ETA: 4.4 min
  [58/121] 1592981638_A025F0: 17996 windows, 183 seizure | ETA: 4.2 min
  [59/121] 1598169432_A025F0: 16690 windows, 183 seizure | ETA: 4.1 min
  [60/121] 1581489441_A025F0: 16789 windows, 61 seizure | ETA: 4.0 min
  [61/121] 1603685342_A025E5: 18154 windows, 0 seizure | ETA: 4.0 min
  [62/121] 1596091429_A025F0: 15767 windows, 61 seizure | ETA: 3.9 min
  [63/121] 1581997924_A02535: 16041 windows, 61 seizure | ETA: 3.8 min
  [64/121] 1583636745_A029FA: 17377 windows, 0 seizure | ETA: 3.7 min
  [65/121] 1583044016_A025F0: 16931 windows, 61 seizure | ETA: 3.6 min
  [66/121] 1603432975_A025F0: 18237 windows, 61 seizure | ETA: 3.5 min
  [67/121] 1583392379_A025F0: 15535 windows, 61 seizure | ETA: 3.5 min
  [68/121] 1581123746_A02848: 28844 windows, 0 seizure | ETA: 3.4 min
  [69/121] 1579243712_A025F0: 17901 windows, 61 seizure | ETA: 3.5 min
  [70/121] 1582703193_A025F0: 15110 windows, 61 seizure | ETA: 3.4 min
  [71/121] 1582864260_A02535: 17195 windows, 61 seizure | ETA: 3.4 min
  [72/121] 1585279099_A029FA: 15806 windows, 0 seizure | ETA: 3.3 min
  [73/121] 1584710698_A01BFB: 28408 windows, 78 seizure | ETA: 3.2 min
  [74/121] 1592087235_A025F0: 26940 windows, 122 seizure | ETA: 3.1 min
  [75/121] 1588658891_A025A1: 18303 windows, 122 seizure | ETA: 3.0 min
  [76/121] 1599199817_A025F0: 16828 windows, 0 seizure | ETA: 3.0 min
  [77/121] 1583905710_A025F0: 18178 windows, 61 seizure | ETA: 3.0 min
  [78/121] 1590658026_A025A1: 15591 windows, 61 seizure | ETA: 2.9 min
  [79/121] 1582616485_A025A1: 16963 windows, 122 seizure | ETA: 2.8 min
  [80/121] 1582966919_A025A1: 15070 windows, 61 seizure | ETA: 2.7 min
  [81/121] 1582166589_A02535: 16605 windows, 0 seizure | ETA: 2.7 min
  [82/121] 1594972279_A025A1: 17489 windows, 61 seizure | ETA: 2.6 min
  [83/121] 1578466440_A025F0: 16866 windows, 61 seizure | ETA: 2.6 min
  [84/121] 1584953835_A025F0: 15223 windows, 61 seizure | ETA: 2.5 min
  [85/121] 1579502836_A025A1: 16213 windows, 122 seizure | ETA: 2.4 min
  [86/121] 1606660855_A01BFB: 23172 windows, 0 seizure | ETA: 2.4 min
  [87/121] 1588579608_A025F0: 15591 windows, 183 seizure | ETA: 2.3 min
  [88/121] 1583818582_A025A1: 17114 windows, 61 seizure | ETA: 2.2 min
  [89/121] 1592962342_A01BFB: 28136 windows, 0 seizure | ETA: 2.2 min
  [90/121] 1607584153_A025F0: 17880 windows, 0 seizure | ETA: 2.1 min
  [91/121] 1588434973_A025F0: 10664 windows, 61 seizure | ETA: 2.0 min
  [92/121] 1597734739_A025A1: 16124 windows, 61 seizure | ETA: 2.0 min
  [93/121] 1609218461_A02848: 20468 windows, 0 seizure | ETA: 1.9 min
  [94/121] 1584931760_A029FA: 16067 windows, 122 seizure | ETA: 1.8 min
  [95/121] 1585331854_A025F0: 8937 windows, 61 seizure | ETA: 1.7 min
  [96/121] 1606114780_A025E5: 16767 windows, 61 seizure | ETA: 1.6 min
  [97/121] 1589525188_A025F0: 17681 windows, 61 seizure | ETA: 1.6 min
  [98/121] 1590398471_A025F0: 17320 windows, 122 seizure | ETA: 1.5 min
  [99/121] 1579837199_A029FA: 17923 windows, 0 seizure | ETA: 1.5 min
  [100/121] 1578902515_A025F0: 15102 windows, 122 seizure | ETA: 1.4 min
  [101/121] 1597897617_A025A1: 17806 windows, 61 seizure | ETA: 1.3 min
  [102/121] 1582264212_A025A1: 16669 windows, 122 seizure | ETA: 1.2 min
  [103/121] 1581048106_A029FA: 16970 windows, 122 seizure | ETA: 1.2 min
  [104/121] 1592791652_A029FA: 17297 windows, 0 seizure | ETA: 1.1 min
  [105/121] 1581427108_A02848: 28712 windows, 61 seizure | ETA: 1.1 min
  [106/121] 1591586847_A029FA: 16274 windows, 0 seizure | ETA: 1.0 min
  [107/121] 1602343565_A025F0: 11161 windows, 61 seizure | ETA: 0.9 min
  [108/121] 1588490285_A025A1: 17507 windows, 122 seizure | ETA: 0.9 min
  [109/121] 1586987656_A02848: 26580 windows, 0 seizure | ETA: 0.8 min
  [110/121] 1585819645_A025F0: 16723 windows, 61 seizure | ETA: 0.7 min
  [111/121] 1608886766_A025E5: 14279 windows, 61 seizure | ETA: 0.7 min
  [112/121] 1601790363_A025F0: 17180 windows, 61 seizure | ETA: 0.6 min
  [113/121] 1588391039_A029FA: 16506 windows, 61 seizure | ETA: 0.5 min
  [114/121] 1586850331_A025F0: 17854 windows, 122 seizure | ETA: 0.5 min
  [115/121] 1592814741_A025F0: 15972 windows, 61 seizure | ETA: 0.4 min
  [116/121] 1597414021_A02848: 23932 windows, 0 seizure | ETA: 0.3 min
  [117/121] 1584237620_A02535: 18328 windows, 61 seizure | ETA: 0.3 min
  [118/121] 1580371528_A025A1: 15968 windows, 61 seizure | ETA: 0.2 min
  [119/121] 1585560788_A025A1: 15194 windows, 122 seizure | ETA: 0.1 min
  [120/121] 1589661694_A02848: 25940 windows, 0 seizure | ETA: 0.1 min
  [121/121] 1577894446_A01BFB: 33097 windows, 0 seizure | ETA: 0.0 min

  Completed in 12.2 minutes
  Processed: 121/121 sessions
  Total windows: 2,190,944
  Seizure windows: 7,794
  Normal windows: 2,183,150
  Primary shape: (2190944, 160, 3)
  Secondary shape: (2190944, 160, 4)

Building val split from 11 held-out sessions...

Preparing dataset from 11 sessions...
  Using 7 CPU cores for parallel processing
  Window size: 160, Stride: 160
  [1/11] 1586226157_A025CF: 16290 windows, 61 seizure | ETA: 14.8 min
  [2/11] 1584067531_A029E3: 16892 windows, 122 seizure | ETA: 6.7 min
  [3/11] 1578193212_A029E3: 17288 windows, 0 seizure | ETA: 4.0 min
  [4/11] 1578970949_A025CF: 17231 windows, 0 seizure | ETA: 2.6 min
  [5/11] 1585100579_A029E3: 18114 windows, 61 seizure | ETA: 1.8 min
  [6/11] 1592528418_A029B4: 17274 windows, 0 seizure | ETA: 1.3 min
  [7/11] 1580864123_A029E3: 32484 windows, 61 seizure | ETA: 1.1 min
  [8/11] 1578106829_A025CF: 17278 windows, 0 seizure | ETA: 0.7 min
  [9/11] 1594945673_A029B4: 17406 windows, 61 seizure | ETA: 0.4 min
  [10/11] 1582857784_A025CF: 27720 windows, 61 seizure | ETA: 0.2 min
  [11/11] 1581131208_A029E3: 33184 windows, 0 seizure | ETA: 0.0 min

  Completed in 2.1 minutes
  Processed: 11/11 sessions
  Total windows: 231,161
  Seizure windows: 427
  Normal windows: 230,734
  Primary shape: (231161, 160, 3)
  Secondary shape: (231161, 160, 4)

Building test split from 14 held-out sessions...

Preparing dataset from 14 sessions...
  Using 7 CPU cores for parallel processing
  Window size: 160, Stride: 160
  [1/14] 1598624269_A01EE3: 25165 windows, 121 seizure | ETA: 19.7 min
  [2/14] 1617311424_A02294: 25800 windows, 0 seizure | ETA: 9.2 min
  [3/14] 1618071211_A01EEC: 26160 windows, 0 seizure | ETA: 5.7 min
  [4/14] 1617460460_A01EEC: 27536 windows, 61 seizure | ETA: 4.0 min
  [5/14] 1615118361_A01EEC: 26848 windows, 0 seizure | ETA: 2.9 min
  [6/14] 1610296047_A01EEC: 28864 windows, 61 seizure | ETA: 2.2 min
  [7/14] 1606744372_A02294: 29264 windows, 0 seizure | ETA: 1.7 min
  [8/14] 1616859842_A01EEC: 26288 windows, 0 seizure | ETA: 1.7 min
  [9/14] 1617627705_A02294: 25744 windows, 0 seizure | ETA: 1.3 min
  [10/14] 1604525961_A02294: 30252 windows, 131 seizure | ETA: 1.0 min
  [11/14] 1601509460_A02294: 31456 windows, 97 seizure | ETA: 0.7 min
  [12/14] 1607346169_A01EEC: 29616 windows, 0 seizure | ETA: 0.4 min
  [13/14] 1603474555_A02294: 30552 windows, 0 seizure | ETA: 0.2 min
  [14/14] 1599842819_A02294: 32964 windows, 0 seizure | ETA: 0.0 min

  Completed in 2.6 minutes
  Processed: 14/14 sessions
  Total windows: 396,509
  Seizure windows: 471
  Normal windows: 396,038
  Primary shape: (396509, 160, 3)
  Secondary shape: (396509, 160, 4)

Data splits:
  Train: 2190944 samples (7794 seizure, 2183150 normal, 0.36% seizure)
  Val: 231161 samples (427 seizure, 230734 normal, 0.18% seizure)
  Test: 396509 samples (471 seizure, 396038 normal, 0.12% seizure)

======================================================================
PHASE 3: Build Standard and Pro TSMixer Models
======================================================================

======================================================================
TRAINING VARIANT: standard_acc_only
Secondary features: none (ACC-only standard)
======================================================================
Existing checkpoint ignored because FORCE_RERUN/DETECTION_FORCE_RETRAIN_VARIANTS is set: C:\I2I\seizure_detection\outputs\standard_acc_only.keras

Built model for standard_acc_only
Model footprint: 155,729 parameters (under 100k: False)

Balanced training view:
  Original train: 2,190,944 windows, 7,794 seizure
  Sampled train: 31,176 windows, 7,794 seizure
Class weights: {0: 0.6666666666666666, 1: 2.0}
Checkpoint/early stopping monitor: val_pr_auc

Training for up to 24 epochs...
==================================================
  Epoch 1: loss=21.3573, pr_auc=0.2516, val_loss=11.7274, val_pr_auc=0.0032, val_auc=0.5222

Epoch 1: val_pr_auc improved from None to 0.00323, saving model to C:\I2I\seizure_detection\outputs\standard_acc_only.keras

Epoch 1: finished saving model to C:\I2I\seizure_detection\outputs\standard_acc_only.keras
  Epoch 2: loss=20.8768, pr_auc=0.2488, val_loss=11.9099, val_pr_auc=0.0050, val_auc=0.6144

Epoch 2: val_pr_auc improved from 0.00323 to 0.00504, saving model to C:\I2I\seizure_detection\outputs\standard_acc_only.keras

Epoch 2: finished saving model to C:\I2I\seizure_detection\outputs\standard_acc_only.keras
  Epoch 3: loss=20.8398, pr_auc=0.2498, val_loss=12.2495, val_pr_auc=0.0031, val_auc=0.5300

Epoch 3: val_pr_auc did not improve from 0.00504
  Epoch 4: loss=20.8199, pr_auc=0.2493, val_loss=12.7808, val_pr_auc=0.0032, val_auc=0.5728

Epoch 4: val_pr_auc did not improve from 0.00504
  Epoch 5: loss=20.8093, pr_auc=0.2532, val_loss=13.4184, val_pr_auc=0.0026, val_auc=0.5196

Epoch 5: val_pr_auc did not improve from 0.00504
  Epoch 6: loss=20.8040, pr_auc=0.2515, val_loss=13.8137, val_pr_auc=0.0029, val_auc=0.5622

Epoch 6: ReduceLROnPlateau reducing learning rate to 0.0005000000237487257.

Epoch 6: val_pr_auc did not improve from 0.00504
  Epoch 7: loss=20.8023, pr_auc=0.2477, val_loss=13.9798, val_pr_auc=0.0022, val_auc=0.5099

Epoch 7: val_pr_auc did not improve from 0.00504
  Epoch 8: loss=20.8015, pr_auc=0.2474, val_loss=14.1091, val_pr_auc=0.0027, val_auc=0.5657

Epoch 8: val_pr_auc did not improve from 0.00504
  Epoch 9: loss=20.8010, pr_auc=0.2501, val_loss=14.2406, val_pr_auc=0.0020, val_auc=0.5030

Epoch 9: val_pr_auc did not improve from 0.00504
Epoch 9: early stopping
Restoring model weights from the end of the best epoch: 2.
Validation PR-AUC for standard_acc_only: 0.005306

======================================================================
TRAINING VARIANT: standard_acc_eda
Secondary features: ['EDA']
======================================================================
Existing checkpoint ignored because FORCE_RERUN/DETECTION_FORCE_RETRAIN_VARIANTS is set: C:\I2I\seizure_detection\outputs\standard_acc_eda.keras

Built model for standard_acc_eda
Model footprint: 155,729 parameters (under 100k: False)

Balanced training view:
  Original train: 2,190,944 windows, 7,794 seizure
  Sampled train: 31,176 windows, 7,794 seizure
Class weights: {0: 0.6666666666666666, 1: 2.0}
Checkpoint/early stopping monitor: val_pr_auc

Training for up to 24 epochs...
==================================================
  Epoch 1: loss=21.2512, pr_auc=0.2518, val_loss=11.3356, val_pr_auc=0.0021, val_auc=0.4605

Epoch 1: val_pr_auc improved from None to 0.00212, saving model to C:\I2I\seizure_detection\outputs\standard_acc_eda.keras

Epoch 1: finished saving model to C:\I2I\seizure_detection\outputs\standard_acc_eda.keras
  Epoch 2: loss=20.8710, pr_auc=0.2503, val_loss=11.7749, val_pr_auc=0.0042, val_auc=0.5818

Epoch 2: val_pr_auc improved from 0.00212 to 0.00416, saving model to C:\I2I\seizure_detection\outputs\standard_acc_eda.keras

Epoch 2: finished saving model to C:\I2I\seizure_detection\outputs\standard_acc_eda.keras
  Epoch 3: loss=20.8365, pr_auc=0.2537, val_loss=11.9697, val_pr_auc=0.0042, val_auc=0.5715

Epoch 3: val_pr_auc did not improve from 0.00416
  Epoch 4: loss=20.8210, pr_auc=0.2535, val_loss=12.5318, val_pr_auc=0.0039, val_auc=0.5817

Epoch 4: val_pr_auc did not improve from 0.00416
  Epoch 5: loss=20.8114, pr_auc=0.2523, val_loss=13.0067, val_pr_auc=0.0033, val_auc=0.5562

Epoch 5: val_pr_auc did not improve from 0.00416
  Epoch 6: loss=20.8063, pr_auc=0.2516, val_loss=13.4603, val_pr_auc=0.0022, val_auc=0.5097

Epoch 6: ReduceLROnPlateau reducing learning rate to 0.0005000000237487257.

Epoch 6: val_pr_auc did not improve from 0.00416
  Epoch 7: loss=20.8036, pr_auc=0.2490, val_loss=13.6693, val_pr_auc=0.0027, val_auc=0.5203

Epoch 7: val_pr_auc did not improve from 0.00416
  Epoch 8: loss=20.8025, pr_auc=0.2502, val_loss=13.9125, val_pr_auc=0.0020, val_auc=0.5009

Epoch 8: val_pr_auc did not improve from 0.00416
  Epoch 9: loss=20.8015, pr_auc=0.2503, val_loss=14.0831, val_pr_auc=0.0028, val_auc=0.5365

Epoch 9: val_pr_auc did not improve from 0.00416
Epoch 9: early stopping
Restoring model weights from the end of the best epoch: 2.
Validation PR-AUC for standard_acc_eda: 0.004158

======================================================================
TRAINING VARIANT: standard_acc_temp
Secondary features: ['TEMP']
======================================================================
Existing checkpoint ignored because FORCE_RERUN/DETECTION_FORCE_RETRAIN_VARIANTS is set: C:\I2I\seizure_detection\outputs\standard_acc_temp.keras

Built model for standard_acc_temp
Model footprint: 155,729 parameters (under 100k: False)

Balanced training view:
  Original train: 2,190,944 windows, 7,794 seizure
  Sampled train: 31,176 windows, 7,794 seizure
Class weights: {0: 0.6666666666666666, 1: 2.0}
Checkpoint/early stopping monitor: val_pr_auc

Training for up to 24 epochs...
==================================================
  Epoch 1: loss=21.4098, pr_auc=0.2504, val_loss=12.2838, val_pr_auc=0.0034, val_auc=0.4622

Epoch 1: val_pr_auc improved from None to 0.00343, saving model to C:\I2I\seizure_detection\outputs\standard_acc_temp.keras

Epoch 1: finished saving model to C:\I2I\seizure_detection\outputs\standard_acc_temp.keras
  Epoch 2: loss=20.8924, pr_auc=0.2483, val_loss=11.8959, val_pr_auc=0.0042, val_auc=0.5911

Epoch 2: val_pr_auc improved from 0.00343 to 0.00423, saving model to C:\I2I\seizure_detection\outputs\standard_acc_temp.keras

Epoch 2: finished saving model to C:\I2I\seizure_detection\outputs\standard_acc_temp.keras
  Epoch 3: loss=20.8526, pr_auc=0.2518, val_loss=12.1623, val_pr_auc=0.0028, val_auc=0.4700

Epoch 3: val_pr_auc did not improve from 0.00423
  Epoch 4: loss=20.8320, pr_auc=0.2497, val_loss=12.3516, val_pr_auc=0.0025, val_auc=0.4822

Epoch 4: val_pr_auc did not improve from 0.00423
  Epoch 5: loss=20.8183, pr_auc=0.2524, val_loss=12.7062, val_pr_auc=0.0029, val_auc=0.5231

Epoch 5: val_pr_auc did not improve from 0.00423
  Epoch 6: loss=20.8108, pr_auc=0.2477, val_loss=13.1600, val_pr_auc=0.0023, val_auc=0.4997

Epoch 6: val_pr_auc did not improve from 0.00423
  Epoch 7: loss=20.8060, pr_auc=0.2478, val_loss=13.6257, val_pr_auc=0.0020, val_auc=0.4913

Epoch 7: ReduceLROnPlateau reducing learning rate to 0.0005000000237487257.

Epoch 7: val_pr_auc did not improve from 0.00423
  Epoch 8: loss=20.8033, pr_auc=0.2478, val_loss=13.7615, val_pr_auc=0.0022, val_auc=0.5096

Epoch 8: val_pr_auc did not improve from 0.00423
  Epoch 9: loss=20.8022, pr_auc=0.2523, val_loss=13.9829, val_pr_auc=0.0020, val_auc=0.5027

Epoch 9: val_pr_auc did not improve from 0.00423
Epoch 9: early stopping
Restoring model weights from the end of the best epoch: 2.
Validation PR-AUC for standard_acc_temp: 0.004892

======================================================================
TRAINING VARIANT: standard_acc_eda_temp
Secondary features: ['EDA', 'TEMP']
======================================================================
Existing checkpoint ignored because FORCE_RERUN/DETECTION_FORCE_RETRAIN_VARIANTS is set: C:\I2I\seizure_detection\outputs\standard_acc_eda_temp.keras

Built model for standard_acc_eda_temp
Model footprint: 155,729 parameters (under 100k: False)

Balanced training view:
  Original train: 2,190,944 windows, 7,794 seizure
  Sampled train: 31,176 windows, 7,794 seizure
Class weights: {0: 0.6666666666666666, 1: 2.0}
Checkpoint/early stopping monitor: val_pr_auc

Training for up to 24 epochs...
==================================================
  Epoch 1: loss=21.1709, pr_auc=0.2564, val_loss=11.3872, val_pr_auc=0.0036, val_auc=0.5420

Epoch 1: val_pr_auc improved from None to 0.00364, saving model to C:\I2I\seizure_detection\outputs\standard_acc_eda_temp.keras

Epoch 1: finished saving model to C:\I2I\seizure_detection\outputs\standard_acc_eda_temp.keras
  Epoch 2: loss=20.8502, pr_auc=0.2492, val_loss=12.4277, val_pr_auc=0.0043, val_auc=0.5858

Epoch 2: val_pr_auc improved from 0.00364 to 0.00435, saving model to C:\I2I\seizure_detection\outputs\standard_acc_eda_temp.keras

Epoch 2: finished saving model to C:\I2I\seizure_detection\outputs\standard_acc_eda_temp.keras
  Epoch 3: loss=20.8205, pr_auc=0.2508, val_loss=13.1696, val_pr_auc=0.0045, val_auc=0.5800

Epoch 3: val_pr_auc improved from 0.00435 to 0.00454, saving model to C:\I2I\seizure_detection\outputs\standard_acc_eda_temp.keras

Epoch 3: finished saving model to C:\I2I\seizure_detection\outputs\standard_acc_eda_temp.keras
  Epoch 4: loss=20.8073, pr_auc=0.2466, val_loss=13.8358, val_pr_auc=0.0028, val_auc=0.5971

Epoch 4: val_pr_auc did not improve from 0.00454
  Epoch 5: loss=20.8021, pr_auc=0.2485, val_loss=14.5501, val_pr_auc=0.0018, val_auc=0.4997

Epoch 5: val_pr_auc did not improve from 0.00454
  Epoch 6: loss=20.8003, pr_auc=0.2493, val_loss=14.7179, val_pr_auc=0.0023, val_auc=0.5227

Epoch 6: ReduceLROnPlateau reducing learning rate to 0.0005000000237487257.

Epoch 6: val_pr_auc did not improve from 0.00454
